279066631451502998554337906829144231884,,root,0,,,10.245.195.5,1583172727.1033268
80718880558801713722112423694773452624,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855443.2198822
140131474221375630924249672017781981829,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855445.988723
308139929093331278275723190192130829229,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855446.3066587
108610828474013500117990399833802907478,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855446.6437118
279239059334290040325502104599260127481,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855447.0457644
270375237035882431661118861110950517117,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855447.4581442
145996631576489484334697903732889729557,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855447.8413393
235698079286566681430704248882396939661,#MeToo,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881982.5428274
2887001198400520276011341897064833487,😊,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881982.8678632
240012508901663804344578437791881268100,God,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881983.411556
57239084141101056790860313972757947642,2013,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881983.7807505
25607347706344323500737110091799510408,@ArianaGrande,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881984.6001868
144406601200819069146992340112550815860,New York City,ui,3,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881985.2315462
11456142732346504612981309695443705844,#MeToo,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881992.0081997
86622210060559091708851017263793589504,😊,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881992.4104378
56692596349585056991505642741881196093,God,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881992.9530861
248863761224126406760389188367515812322,2013,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881993.3274846
9175329403632173597946313905490036739,New York City,ui,3,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881994.0084262
119304076082044132373762767594666122601,@ArianaGrande,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583881994.6338036
143289985246289770914520295191904991429,virus,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583882021.8305316
113916005957843446689184942155788372154,coronavirus,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583882031.5001974
65588628743320869640013027004673099566,Coronavirus,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583882123.701859
129783582117436506919310796826758232480,Coronavirus,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583882682.861247
156311025192053167697103478102263236934,Coronavirus,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583882689.6505556
73220598954356612465431607634487160395,hoax,ui,1,en,[rank],132.198.40.199,"['src', 'lang', 'metric']",1583882689.735007
151736953011037892851448057760239508365,@ArianaGrande,ui,1,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051382.877454
132449802955503577733094528816139141080,God,ui,1,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051384.4704366
235449943140288377109707538535901792620,2013,ui,1,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051385.8116548
238638358211127475397786795285139507281,#MeToo,ui,1,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051387.0708997
103053292761755335790606895050886723582,😊,ui,1,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051388.14337
277194635889526804292779057980494789461,New York City,ui,3,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051388.9754615
120136820915255340319931156518829281063,😊,ui,1,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051395.912808
38706236808962691873098818417624591151,#MeToo,ui,1,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051396.452632
86036591970913689003703372799193948778,@ArianaGrande,ui,1,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051396.838148
10940226583653318137051788202564219565,2013,ui,1,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051397.457059
223897403991463244894594866227714148313,God,ui,1,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051398.1474488
285383633294688781081688001552330896340,New York City,ui,3,en,[rank],132.198.40.116,"['src', 'lang', 'metric']",1584051398.825925
322266503621633441380741302878694513760,,root,0,,,132.198.40.50,1584297823.8575115
325173252927817018260459574458351373268,#MeToo,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300162.7749865
320982897037075214252214063056746523816,God,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300163.3438046
221123743305807459879324935482297795857,😊,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300164.253885
262826608614261043332951837778875185036,2013,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300165.099416
133896607354494870024143377383474703728,@ArianaGrande,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300166.2415671
94675537122162517368982881944206760200,New York City,ui,3,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300167.292607
167065483015486184397855586006565807930,😊,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300169.837528
70527066427286918021119916911520570119,#MeToo,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300170.1353393
142434588591637584944821090526962663771,God,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300170.3589838
297414890264914238422547562477679630529,2013,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300170.7363262
61805141699278984393976466073086628090,@ArianaGrande,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300171.1209881
25501370146264178462604157938006059296,New York City,ui,3,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300171.4888048
260798921764096264263448889422476353777,#MeToo,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300245.7674804
333293232489079294588234732903745448518,😊,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300245.9887915
284023089120161420525658795423976641365,God,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300246.2760253
24554626775118257721165654573747533923,2013,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300246.6904006
280912544548548799391379453639966539351,@ArianaGrande,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300247.1182153
306344752247653222136543719477202473236,New York City,ui,3,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300247.4795132
10539314976431934484585286930205204105,#MeToo,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300251.3982453
206564751220827986833800380512348265608,😊,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300251.6292012
150792576159345251237790741876524365899,God,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300251.9177237
70941412403205255924191198975008364225,2013,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300252.5254872
119315183718457008655009110890801192561,@ArianaGrande,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300253.1573162
102860050628837524786902864933817265655,New York City,ui,3,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300253.5066366
109086570156557803403220405280933278257,#MeToo,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300650.4782083
13645027502876482836427059242133011637,God,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300650.728691
270107549371562541762303629599245524135,😊,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300651.0989988
190601774096398004708138847759158273080,2013,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300651.3860781
21779711405395571660544221204309280482,@ArianaGrande,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300651.756413
261596238393866455612464554596430505051,New York City,ui,3,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300652.1449413
171770957427967584303112902127948271012,coronavirus,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300830.405182
206621645088879094886721388828587315745,#MeToo,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300857.307783
211957176627283087403490893574095031421,😊,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300857.5336723
272012733117540345747851386762901394928,God,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300857.8203769
18613215217015603152332172007747046150,2013,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300858.191453
28911013054647963074801962172829624878,New York City,ui,3,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300858.5673134
76582036862561659976702251581534226210,@ArianaGrande,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300858.9332352
129168166334000942331347062667639115748,#staythefuckhome,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300866.986576
315294932308984581851700506713814996748,#MeToo,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300921.478583
708979958307092839139877318248051766,2013,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300921.708149
147513713531646616473787206427987173720,😊,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300922.0848064
94064509731015039668799850722093598293,God,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300922.371293
249531095715770538613274339697076441310,@ArianaGrande,ui,1,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300922.7465804
67247989923659242278795822403282640167,New York City,ui,3,en,[rank],132.198.40.50,"['src', 'lang', 'metric']",1584300923.0926478
189145765403451495219716408707690014996,#MeToo,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584300943.9194653
290326126045379200135124875568335985489,😊,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584300944.1449752
334318803104901233839098846808604463333,God,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584300944.435458
154508105566809438739695516402514568763,2013,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584300944.810252
82377877437248267451758887171661709144,@ArianaGrande,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584300945.1869876
274975441242801131453593369580880811986,New York City,ui,3,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584300945.5352793
215427555502127583771660181965606542543,New York City,ui,3,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584301064.8248909
12558447753729680244337747972424512200,God,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584301104.7626379
92540881566410057020529928516267980975,2013,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584301114.870364
123815555573559380032873044248632793085,😊,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584301136.6679235
40299803279392369112118486997590403899,#MeToo,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584301150.6524937
117614531354613299036542761554228390491,😊,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584301190.0854263
23043785334957114194418035690029120255,@ArianaGrande,ui,1,en,[rank_noRT],132.198.40.50,"['src', 'lang', 'metric']",1584301196.6806426
244520692968090978264004732984941707931,api,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584381638.8712704
126995220139739462203656320377452146187,f,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584381717.0410836
2282838669368870914952669056341514514,api,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584381751.6284964
13539097900211435834878777975056439406,api,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584381752.284273
312865986913827366853037738218125795482,foo,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584381753.2364576
94945909236362230831979073243769154232,foo,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584381760.7397835
237721723102555700381483090979183645389,foo,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584381765.94908
7308572668751653869282556430548985459,foo,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584381771.4906623
337157548597487925314132793995036253517,,root,0,,,132.198.100.186,1584381795.8342123
326171511937971289103477394068505381527,blah,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584381805.6216023
44732174859509614535668596347381657876,test,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584382810.5039582
315754375751604738169580710624130899461,,root,0,,,132.198.40.165,1584382911.9908297
223998374023077262156914055878358707730,what,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584383529.7106838
207764084283754945405414396869222838263,what,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584383689.1364524
222241458746088921994049261070245490850,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584383975.8964345
309688723139134541733864496683279294040,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584383977.143068
299027949137087031379350194431124776053,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584383978.1699903
100688397988226569830373495933650912739,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584383980.0037208
171687205525391951534581316661608160291,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584383981.5794964
108234931174049745505748908435074351834,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584383983.2222729
89370568111471768170348882260138222866,,root,0,,,132.198.100.186,1584385225.176009
115732304272478677373181514269762203042,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584385869.4721785
142270708789234323840210210053878635004,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584385870.5204456
203645846108799408456416438301250995850,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584385871.101515
5749380666327448017920380650505033198,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584385871.8224034
128682396277681804312233604258499813728,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584385872.7225633
192095457155729558221720033497140588099,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584385873.7187884
109296946291688519161248431907697484149,#MeToo,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584385927.5977247
219486909753338093942286666284303252572,😊,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584385927.993339
2251515550425064420313979670333764438,God,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584385928.505068
97083534182229349137932215089020928805,2013,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584385929.1732473
286885356542907911072242855470631554835,@ArianaGrande,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584385929.8026218
37322533012827545753705450284618672448,New York City,ui,3,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584385930.1463711
229343236603520812953862147668076083846,test,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584385960.5396416
12108290255007857561443052880431313380,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584386422.8082404
243966693121073733535913971988908574368,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584386423.4011471
110634613175096101157019562982606981303,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584386423.8181503
172650310444354160765725714780204341458,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584386424.5182412
29809057723503621623081350776587384763,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584386425.1640024
336142947382619382614823562878345846500,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584386425.8769376
328708763918682389480056039731532507420,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584391751.1661806
12472168604934410678159594529610875894,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584391751.7622902
139086441884408693501153699904816919252,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584391752.5756238
10497882669787038767091296560566745069,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584391753.6248188
174235903427408892090985483640622994496,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584391754.5736983
276802387967122610826516334297776414931,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584391755.5215077
22869793540749301212098696459788119836,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584391759.5525813
176867659007495633011499073476548328548,what,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584391765.5914366
141146907566988689986786226089967677750,,root,0,,,132.198.100.186,1584391771.1254117
129691900986251672136442569342367781683,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584392180.0827196
202250263591547129198985046609243124091,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584392180.680254
151733947137459243541255226651018409443,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584392181.0874605
17202288750243240712892453846212323833,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584392181.7846122
205578911917106780376276829948121389339,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584392182.4879181
23568240980314945331838220257126640729,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584392183.4831824
146979311023798074206990923736932780114,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584395744.313218
232919221611690163829018893764764429472,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584395745.336451
185683345270695516318112218579189280830,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584395745.7508361
296273091748399280123730369043067230039,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584395746.2888653
37199848116231893241771612663962496886,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584395747.2098258
314535363515962756576229944841800859528,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584395748.0645275
28799127278178443811325296685401763606,#MeToo,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584395759.02979
291096072154234832801136593858785419873,😊,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584395759.4209619
84496478762323088404926418922366905443,God,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584395759.9341614
112654878637848222055684578935878210265,2013,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584395760.617819
263041231738400827054123266400996519363,@ArianaGrande,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584395761.3044765
113307424544427256920440386324059617931,New York City,ui,3,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584395761.8624618
239961541790914106675860828007208009677,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399837.935402
43504569423416405180497815442912867822,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399838.36285
165521339214832103529026790443904854745,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399838.90434
195978383222826095102120309260912301322,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399839.3747709
289459539030906555780911034658384848764,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399839.9264464
247447000839995837570897161148588632273,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399840.558158
168590974186486157132610879522746190429,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399844.3325348
49427482851792819067899959913266161811,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399844.7640243
262757851191661991033533903092278973330,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399845.0004764
245138044735059785205781736281932004390,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399845.3582351
104617728757696954721142198744274640570,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399845.7189593
251292842318258318610351354173948636185,test,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399846.082801
230818228544319924662768474304250160784,test,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399854.1306748
86046641623271169129141319757267410167,hello,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399854.4945068
309425122567657106312129997144217655809,test,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584399858.3823094
269845695849606216063527138126871797966,hello,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584399858.9450724
316140987572881565521104708774633827791,test,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399861.5597117
94136389840204913632693922145161599778,hello,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399862.0064445
202371904814926979917207628496666415146,hello,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399867.8580184
146050885225305654915608479844749883097,test,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399868.3321362
239276465220177040519593928633763626182,one,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584399868.6850252
296025412609346831334580318332943940020,test,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400137.9297817
29558069895143850568055106155491212545,hello,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400138.335114
85166087868511450596711848627624954810,one,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400138.6846669
197037245356860777682851734801484202036,test,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400145.930162
282278561160632532606189562386418171548,hello,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400146.3685567
196265539242743999048179676488606877439,one,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400146.857416
150356493823545988654878216048052282918,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400153.3728313
166290003822869204329298028516237446366,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400153.6581504
309758836038944841497998796985415697606,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400154.009555
282568832795204480018652096510124709254,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400154.412096
214657158936412434373604585201701951242,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400154.8389368
183164207641900582274809265961715526104,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584400155.1929395
7180587421154636132015035234480039465,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584431453.538869
230516758651272839153428077443316001054,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584431454.9614444
135850572180793747255135664671909438336,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584431456.1066766
291003458986536701091676193718216653931,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584431457.8686216
299706765812630255925143820276896078130,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584431459.581419
214148095747695597194842918202748698260,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584431461.2980995
311061340721640029886595558725955644125,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454887.9825623
248613948071916259752220508184323539274,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454888.6941943
8495130079544484523105824709334961808,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454890.0657275
52086960813389761520564595563432723763,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454891.2523026
33175595362946243074852395854187416748,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454893.1388144
78063620391633311982744399895227063475,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454893.9333434
71989630365640176828073807822300228326,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454920.419241
87501055878385103385243818730005285337,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454920.9019725
198363185563529529416388349274346647165,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454921.416406
85724249596369155465562792787265142467,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454922.1314268
316794643954207065620214334870308085716,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454922.4588382
60689750570770345856748110664493615952,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454923.173468
281499513149255551634598858442728004212,psilocybin,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454923.9934187
139472347049615339986295957676566930462,psilocybin,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454932.859208
180003175675370564564375191888339725250,trump,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584454960.3247147
192781600008215281969179103573832721966,trump,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584454990.0510876
171037365079441528075570039949220899962,coronavirus,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584455001.8516178
312654172703705593640478560947321746051,trump,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584455002.4575927
172451370716376177965297238159465852726,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584455018.3508012
333013561587731626695218631526684568617,usenix,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584455062.5385003
3311272964023540019847418635562134450,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584462004.3151443
242093550081879668621165863762288377542,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584462004.776741
